Mode,Indicator,Date,Week Num,Lowest,Current,Last Year
Aviation,U.S. Domestic Commercial Flights (Departures),07/03/2021,27.21,6679,21312,22840
Aviation,U.S. Domestic Commercial Flights (Departures),07/04/2021,28.21,6679,20177,26861
Aviation,U.S. Domestic Commercial Flights (Departures),07/05/2021,28.21,6679,23355,28406
Aviation,U.S. Domestic Commercial Flights (Departures),07/06/2021,28.21,6679,23301,28787
Aviation,U.S. Domestic Commercial Flights (Departures),07/07/2021,28.21,6679,24603,28978
Aviation,U.S. Domestic Commercial Flights (Departures),07/08/2021,28.21,6679,25414,28290
Aviation,U.S. Domestic Commercial Flights (Departures),07/09/2021,28.21,6679,24792,29073
Aviation,U.S. Domestic Commercial Flights (Departures),07/10/2021,28.21,6679,22286,23450
Aviation,People Screened at All Airports,06/27/2021,27.21,88341,2119703,2556945
Aviation,People Screened at All Airports,06/28/2021,27.21,88341,2011387,2378381
Aviation,People Screened at All Airports,06/29/2021,27.21,88341,1761990,2258320
Aviation,People Screened at All Airports,06/30/2021,27.21,88341,1877579,2474896
Aviation,People Screened at All Airports,07/01/2021,27.21,88341,2087253,2024187
Aviation,People Screened at All Airports,07/02/2021,27.21,88341,2140163,2114897
Aviation,People Screened at All Airports,07/03/2021,27.21,88341,1860178,2276411
Aviation,People Screened at All Airports,07/04/2021,28.21,88341,1643057,2718001
Aviation,U.S. Domestic Commercial Flights (Departures),04/04/2021,15.21,6679,19934,25141
Aviation,U.S. Domestic Commercial Flights (Departures),04/05/2021,15.21,6679,21218,26780
Aviation,U.S. Domestic Commercial Flights (Departures),04/06/2021,15.21,6679,19489,27304
Aviation,U.S. Domestic Commercial Flights (Departures),04/07/2021,15.21,6679,19844,26913
Aviation,U.S. Domestic Commercial Flights (Departures),04/08/2021,15.21,6679,21922,27742
Aviation,U.S. Domestic Commercial Flights (Departures),04/09/2021,15.21,6679,21439,28013
Aviation,U.S. Domestic Commercial Flights (Departures),04/10/2021,15.21,6679,18379,21071
Aviation,People Screened at All Airports,04/11/2021,16.21,88341,1515139,2373736
Aviation,People Screened at All Airports,04/12/2021,16.21,88341,1417765,2405014
Aviation,People Screened at All Airports,04/13/2021,16.21,88341,1045954,2136583
Aviation,People Screened at All Airports,04/14/2021,16.21,88341,1108522,2244912
Aviation,People Screened at All Airports,04/15/2021,16.21,88341,1443871,2540397
Aviation,People Screened at All Airports,04/16/2021,16.21,88341,1464195,2382599
Aviation,People Screened at All Airports,04/17/2021,16.21,88341,1216319,1921183
Aviation,U.S. Domestic Commercial Flights (Departures),04/11/2021,16.21,6679,19517,23903
Aviation,U.S. Domestic Commercial Flights (Departures),04/12/2021,16.21,6679,20685,26587
Aviation,U.S. Domestic Commercial Flights (Departures),04/13/2021,16.21,6679,18887,27230
Aviation,U.S. Domestic Commercial Flights (Departures),04/14/2021,16.21,6679,19151,27478
Aviation,U.S. Domestic Commercial Flights (Departures),04/15/2021,16.21,6679,21568,28399
Aviation,U.S. Domestic Commercial Flights (Departures),04/16/2021,16.21,6679,21037,26066
Aviation,U.S. Domestic Commercial Flights (Departures),04/17/2021,16.21,6679,17696,20821
Aviation,People Screened at All Airports,04/18/2021,17.21,88341,1523320,2287745
Aviation,People Screened at All Airports,04/19/2021,17.21,88341,1367192,2519831
Aviation,People Screened at All Airports,04/20/2021,17.21,88341,1041438,2156032
Aviation,People Screened at All Airports,04/21/2021,17.21,88341,1120497,2181561
Aviation,People Screened at All Airports,04/22/2021,17.21,88341,1458404,2452388
Aviation,People Screened at All Airports,04/23/2021,17.21,88341,1476470,2446742
Aviation,People Screened at All Airports,04/24/2021,17.21,88341,1218083,1923759
Aviation,People Screened at All Airports,04/25/2021,18.21,88341,1521783,2434314
Aviation,People Screened at All Airports,04/26/2021,18.21,88341,1374467,2338072
Aviation,People Screened at All Airports,04/27/2021,18.21,88341,1036912,2030161
Aviation,People Screened at All Airports,04/28/2021,18.21,88341,1140399,2183559
Aviation,People Screened at All Airports,04/29/2021,18.21,88341,1467461,2423762
Aviation,People Screened at All Airports,04/30/2021,18.21,88341,1500456,2469854
Aviation,People Screened at All Airports,05/01/2021,18.21,88341,1284261,1901926
Aviation,People Screened at All Airports,05/02/2021,19.21,88341,1577962,2440617
Aviation,People Screened at All Airports,05/03/2021,19.21,88341,1417694,2394464
Aviation,People Screened at All Airports,05/04/2021,19.21,88341,1093051,2035185
Aviation,People Screened at All Airports,05/05/2021,19.21,88341,1224269,2196369
Aviation,People Screened at All Airports,05/06/2021,19.21,88341,1589734,2478870
Aviation,People Screened at All Airports,05/07/2021,19.21,88341,1649320,2526116
Aviation,People Screened at All Airports,05/08/2021,19.21,88341,1384912,1920128
Aviation,U.S. Domestic Commercial Flights (Departures),05/02/2021,19.21,6679,20201,25615
Aviation,U.S. Domestic Commercial Flights (Departures),05/03/2021,19.21,6679,20413,27210
Aviation,U.S. Domestic Commercial Flights (Departures),05/04/2021,19.21,6679,18704,27480
Aviation,U.S. Domestic Commercial Flights (Departures),05/05/2021,19.21,6679,19658,27475
Aviation,U.S. Domestic Commercial Flights (Departures),05/06/2021,19.21,6679,22472,28463
Aviation,U.S. Domestic Commercial Flights (Departures),05/07/2021,19.21,6679,22167,28251
Aviation,U.S. Domestic Commercial Flights (Departures),05/08/2021,19.21,6679,18829,21105
Aviation,U.S. International Commercial Flights (Departures),05/02/2021,19.21,326,2097,4414
Aviation,U.S. International Commercial Flights (Departures),05/03/2021,19.21,326,1929,4302
Aviation,U.S. International Commercial Flights (Departures),05/04/2021,19.21,326,1857,4145
Aviation,U.S. International Commercial Flights (Departures),05/05/2021,19.21,326,1937,4249
Aviation,U.S. International Commercial Flights (Departures),05/06/2021,19.21,326,2019,4354
Aviation,U.S. International Commercial Flights (Departures),05/07/2021,19.21,326,2108,4401
Aviation,U.S. International Commercial Flights (Departures),05/08/2021,19.21,326,2296,4611
Aviation,U.S. International Commercial Flights (Departures),04/04/2021,15.21,326,2094,4530
Aviation,U.S. International Commercial Flights (Departures),04/05/2021,15.21,326,1897,4306
Aviation,U.S. International Commercial Flights (Departures),04/06/2021,15.21,326,1804,4146
Aviation,U.S. International Commercial Flights (Departures),04/07/2021,15.21,326,1862,4270
Aviation,U.S. International Commercial Flights (Departures),04/08/2021,15.21,326,1886,4397
Aviation,U.S. International Commercial Flights (Departures),04/09/2021,15.21,326,1979,4508
Aviation,U.S. International Commercial Flights (Departures),04/10/2021,15.21,326,2220,4767
Aviation,U.S. International Commercial Flights (Departures),04/11/2021,16.21,326,2046,4434
Aviation,U.S. International Commercial Flights (Departures),04/12/2021,16.21,326,1889,4311
Aviation,U.S. International Commercial Flights (Departures),04/13/2021,16.21,326,1759,4158
Aviation,U.S. International Commercial Flights (Departures),04/14/2021,16.21,326,1852,4329
Aviation,U.S. International Commercial Flights (Departures),04/15/2021,16.21,326,1862,4455
Aviation,U.S. International Commercial Flights (Departures),04/16/2021,16.21,326,1955,4394
Aviation,U.S. International Commercial Flights (Departures),04/17/2021,16.21,326,2187,4803
Aviation,U.S. Domestic Commercial Flights (Departures),04/18/2021,17.21,6679,20061,24243
Aviation,U.S. Domestic Commercial Flights (Departures),04/19/2021,17.21,6679,20224,27302
Aviation,U.S. Domestic Commercial Flights (Departures),04/20/2021,17.21,6679,18767,27243
Aviation,U.S. Domestic Commercial Flights (Departures),04/21/2021,17.21,6679,19156,27463
Aviation,U.S. Domestic Commercial Flights (Departures),04/22/2021,17.21,6679,21803,28407
Aviation,U.S. Domestic Commercial Flights (Departures),04/23/2021,17.21,6679,20937,27367
Aviation,U.S. Domestic Commercial Flights (Departures),04/24/2021,17.21,6679,17332,20806
Aviation,U.S. International Commercial Flights (Departures),04/18/2021,17.21,326,2091,4536
Aviation,U.S. International Commercial Flights (Departures),04/19/2021,17.21,326,1887,4337
Aviation,U.S. International Commercial Flights (Departures),04/20/2021,17.21,326,1777,4222
Aviation,U.S. International Commercial Flights (Departures),04/21/2021,17.21,326,1863,4344
Aviation,U.S. International Commercial Flights (Departures),04/22/2021,17.21,326,1891,4430
Aviation,U.S. International Commercial Flights (Departures),04/23/2021,17.21,326,1813,4411
Aviation,U.S. International Commercial Flights (Departures),04/24/2021,17.21,326,1912,4764
Aviation,U.S. Domestic Commercial Flights (Departures),04/25/2021,18.21,6679,20243,25354
Aviation,U.S. Domestic Commercial Flights (Departures),04/26/2021,18.21,6679,20349,26922
Aviation,U.S. Domestic Commercial Flights (Departures),04/27/2021,18.21,6679,18817,26838
Aviation,U.S. Domestic Commercial Flights (Departures),04/28/2021,18.21,6679,19154,27587
Aviation,U.S. Domestic Commercial Flights (Departures),04/29/2021,18.21,6679,21814,28613
Aviation,U.S. Domestic Commercial Flights (Departures),04/30/2021,18.21,6679,21220,27852
Aviation,U.S. Domestic Commercial Flights (Departures),05/01/2021,18.21,6679,17819,21515
Aviation,People Screened at All Airports,05/09/2021,20.21,88341,1657320,2348220
Aviation,People Screened at All Airports,05/10/2021,20.21,88341,1608115,2435427
Aviation,People Screened at All Airports,05/11/2021,20.21,88341,1269123,2118689
Aviation,People Screened at All Airports,05/12/2021,20.21,88341,1381450,2269775
Aviation,People Screened at All Airports,05/13/2021,20.21,88341,1692992,2535771
Aviation,People Screened at All Airports,05/14/2021,20.21,88341,1731188,2588623
Aviation,People Screened at All Airports,05/15/2021,20.21,88341,1442822,2015018
Aviation,People Screened at All Airports,12/20/2020,52,88341,1064619,2519399
Aviation,People Screened at All Airports,12/21/2020,52,88341,956993,2490503
Aviation,People Screened at All Airports,12/22/2020,52,88341,997530,1981433
Aviation,People Screened at All Airports,12/23/2020,52,88341,1198436,1937235
Aviation,People Screened at All Airports,12/24/2020,52,88341,848458,2552194
Aviation,People Screened at All Airports,12/25/2020,52,88341,652688,2582977
Aviation,People Screened at All Airports,12/26/2020,52,88341,1134336,2470786
Aviation,People Screened at All Airports,12/27/2020,53,88341,1286294,2575985
Aviation,People Screened at All Airports,12/28/2020,53,88341,1114697,2500396
Aviation,People Screened at All Airports,12/29/2020,53,88341,1024047,2009880
Aviation,People Screened at All Airports,12/30/2020,53,88341,1168564,2133035
Aviation,People Screened at All Airports,12/31/2020,53,88341,874870,2392125
Aviation,People Screened at All Airports,01/01/2021,53,88341,804301,2160942
Aviation,U.S. International Commercial Flights (Departures),04/25/2021,18.21,326,2099,4506
Aviation,U.S. International Commercial Flights (Departures),04/26/2021,18.21,326,1905,4320
Aviation,U.S. International Commercial Flights (Departures),04/27/2021,18.21,326,1796,4143
Aviation,U.S. International Commercial Flights (Departures),04/28/2021,18.21,326,1856,4247
Aviation,U.S. International Commercial Flights (Departures),04/29/2021,18.21,326,1905,4313
Aviation,U.S. International Commercial Flights (Departures),04/30/2021,18.21,326,2014,4348
Aviation,U.S. International Commercial Flights (Departures),05/01/2021,18.21,326,2267,4644
Aviation,U.S. Domestic Commercial Flights (Departures),05/09/2021,20.21,6679,20915,24606
Aviation,U.S. Domestic Commercial Flights (Departures),05/10/2021,20.21,6679,21558,27296
Aviation,U.S. Domestic Commercial Flights (Departures),05/11/2021,20.21,6679,20179,27614
Aviation,U.S. Domestic Commercial Flights (Departures),05/12/2021,20.21,6679,21121,28057
Aviation,U.S. Domestic Commercial Flights (Departures),05/13/2021,20.21,6679,22990,28868
Aviation,U.S. Domestic Commercial Flights (Departures),05/14/2021,20.21,6679,22502,28461
Aviation,U.S. Domestic Commercial Flights (Departures),05/15/2021,20.21,6679,18862,21030
Aviation,U.S. Domestic Commercial Flights (Departures),06/13/2021,25.21,6679,23364,25620
Aviation,U.S. Domestic Commercial Flights (Departures),06/14/2021,25.21,6679,23955,27636
Aviation,U.S. Domestic Commercial Flights (Departures),06/15/2021,25.21,6679,23295,28338
Aviation,U.S. Domestic Commercial Flights (Departures),06/16/2021,25.21,6679,24167,28551
Aviation,U.S. Domestic Commercial Flights (Departures),06/17/2021,25.21,6679,25226,28837
Aviation,U.S. Domestic Commercial Flights (Departures),06/18/2021,25.21,6679,24599,28909
Aviation,U.S. Domestic Commercial Flights (Departures),06/19/2021,25.21,6679,21569,23343
Aviation,U.S. International Commercial Flights (Departures),06/20/2021,26.21,326,2566,4760
